unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
165771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,2008-12-01T00:00:00.000,32.39
603031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2017-18,2017-12-01T00:00:00.000,25.75
412682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2015-16,2015-12-01T00:00:00.000,25.49
412760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2015-16,2015-12-01T00:00:00.000,23.16
643580,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2019,2019-06-01T00:00:00.000,16.70
167618,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2010,2009-12-01T00:00:00.000,22.77
628466,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2015-2017,2015-01-01T00:00:00.000,60.20
336824,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2015,2015-06-01T00:00:00.000,13.62
643652,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2019,2019-06-01T00:00:00.000,12.81
667832,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2019-20,2019-12-01T00:00:00.000,20.33
216578,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2009,2009-06-01T00:00:00.000,25.43
216590,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2009,2009-06-01T00:00:00.000,26.28
216410,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2009,2009-06-01T00:00:00.000,26.10
151662,643,Annual vehicle miles traveled,million miles,per km2,UHF42,502,Stapleton - St. George,2005,2005-01-01T00:00:00.000,13.90
325251,643,Annual vehicle miles traveled,million miles,per km2,CD,111,East Harlem (CD11),2016,2016-01-01T00:00:00.000,62.20
154594,643,Annual vehicle miles traveled,million miles,per km2,CD,311,Bensonhurst (CD11),2005,2005-01-01T00:00:00.000,19.10
325261,643,Annual vehicle miles traveled,million miles,per km2,CD,209,Parkchester and Soundview (CD9),2016,2016-01-01T00:00:00.000,25.40
412526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2015-16,2015-12-01T00:00:00.000,22.71
740992,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2020-21,2020-12-01T00:00:00.000,20.00
175982,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01T00:00:00.000,23.92
740950,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2020-21,2020-12-01T00:00:00.000,21.82
605263,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2018,2018-06-01T00:00:00.000,31.03
176013,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2012,2012-06-01T00:00:00.000,20.18
602726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2018,2018-01-01T00:00:00.000,21.14
740918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2021,2021-06-01T00:00:00.000,14.56
412432,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2016,2015-12-31T00:00:00.000,17.52
602705,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2018,2018-01-01T00:00:00.000,16.16
602801,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2018,2018-01-01T00:00:00.000,17.34
412486,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2016,2015-12-31T00:00:00.000,22.19
222451,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2011,2011-06-01T00:00:00.000,29.54
412002,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2016,2016-06-01T00:00:00.000,31.98
222601,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2011,2011-06-01T00:00:00.000,32.93
412027,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2016,2016-06-01T00:00:00.000,33.16
671101,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2020,2020-06-01T00:00:00.000,30.21
605353,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2018,2018-06-01T00:00:00.000,30.92
178400,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2009,2008-12-01T00:00:00.000,10.68
649668,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2018-19,2018-12-01T00:00:00.000,7.19
334021,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2015,2015-01-01T00:00:00.000,11.39
669769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2020,2020-01-01T00:00:00.000,8.50
411105,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2016,2016-06-01T00:00:00.000,8.43
411104,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2015-16,2015-12-01T00:00:00.000,8.57
649764,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2018-19,2018-12-01T00:00:00.000,6.83
178600,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2013,2012-12-01T00:00:00.000,8.21
178558,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2012,2011-12-01T00:00:00.000,8.63
411084,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2016,2016-06-01T00:00:00.000,8.38
411083,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2015-16,2015-12-01T00:00:00.000,8.69
742510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2020-21,2020-12-01T00:00:00.000,6.73
169443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2011,2011-06-01T00:00:00.000,11.65
168617,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2011-12,2011-12-01T00:00:00.000,9.17
168499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2009-10,2009-12-01T00:00:00.000,9.75
177819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2010,2010-06-01T00:00:00.000,12.73
222583,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2011,2011-06-01T00:00:00.000,33.92
121691,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,26.94
649731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2018-19,2018-12-01T00:00:00.000,8.96
742534,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2020-21,2020-12-01T00:00:00.000,6.57
169446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2011,2011-06-01T00:00:00.000,11.09
169387,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2010,2010-06-01T00:00:00.000,11.38
411113,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2015-16,2015-12-01T00:00:00.000,7.48
742540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2020-21,2020-12-01T00:00:00.000,6.46
169444,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2011,2011-06-01T00:00:00.000,11.46
169385,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2010,2010-06-01T00:00:00.000,11.82
411107,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01T00:00:00.000,7.96
411108,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01T00:00:00.000,8.05
178513,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2011,2010-12-01T00:00:00.000,10.05
212824,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2014,2014-06-01T00:00:00.000,8.19
742254,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2021,2021-01-01T00:00:00.000,6.45
177253,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2010-11,2010-12-01T00:00:00.000,12.56
177255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2010-11,2010-12-01T00:00:00.000,12.30
178599,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,2012-12-01T00:00:00.000,8.51
334050,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2014-15,2014-12-01T00:00:00.000,9.09
547465,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2017,2017-01-01T00:00:00.000,7.32
334044,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2014-15,2014-12-01T00:00:00.000,9.23
547459,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2017,2017-01-01T00:00:00.000,7.27
178557,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2012,2011-12-01T00:00:00.000,8.83
130408,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,2013-01-01T00:00:00.000,0.10
130399,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,2013-01-01T00:00:00.000,24.50
130427,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,2013-01-01T00:00:00.000,5.10
130419,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,305,Upper East Side,2013,2013-01-01T00:00:00.000,95.00
177813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2010,2010-06-01T00:00:00.000,11.97
178429,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2009,2008-12-01T00:00:00.000,10.16
649755,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2018-19,2018-12-01T00:00:00.000,7.24
669748,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2020,2020-01-01T00:00:00.000,6.24
547593,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2017,2017-06-01T00:00:00.000,10.15
605889,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2018,2018-06-01T00:00:00.000,9.08
547595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2016-17,2016-12-01T00:00:00.000,8.68
669611,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2020,2020-06-01T00:00:00.000,7.39
121698,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,28.70
549458,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2017,2017-06-01T00:00:00.000,31.85
605361,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2018,2018-06-01T00:00:00.000,31.94
671093,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2020,2020-06-01T00:00:00.000,30.02
605343,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2018,2018-06-01T00:00:00.000,32.96
605345,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2018,2018-06-01T00:00:00.000,32.35
549442,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2017,2017-06-01T00:00:00.000,31.68
671109,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2020,2020-06-01T00:00:00.000,30.57
221933,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2009,2009-06-01T00:00:00.000,26.14
221987,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,2009-06-01T00:00:00.000,23.86
172102,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,2009-06-01T00:00:00.000,24.57
171660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2010-11,2010-12-01T00:00:00.000,31.18
122148,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,27.77
549393,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2017,2017-06-01T00:00:00.000,30.93
122157,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,2-Year Summer Average 2009-2010,2009-06-01T00:00:00.000,27.01
412586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2015-16,2015-12-01T00:00:00.000,20.86
741091,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2020-21,2020-12-01T00:00:00.000,20.88
172156,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2011,2011-06-01T00:00:00.000,20.69
172122,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2010,2010-06-01T00:00:00.000,20.91
412610,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2015-16,2015-12-01T00:00:00.000,25.17
412652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2015-16,2015-12-01T00:00:00.000,24.29
741118,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2020-21,2020-12-01T00:00:00.000,21.48
172182,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2012,2012-06-01T00:00:00.000,12.43
741092,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01T00:00:00.000,10.79
172190,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2012,2012-06-01T00:00:00.000,18.77
172238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2013,2013-06-01T00:00:00.000,18.56
602927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2018,2018-01-01T00:00:00.000,20.25
741119,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2021,2021-06-01T00:00:00.000,14.46
130929,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01T00:00:00.000,15.70
174254,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2013,2012-12-01T00:00:00.000,8.49
173168,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2010-11,2010-12-01T00:00:00.000,11.81
325263,643,Annual vehicle miles traveled,million miles,per km2,CD,211,Morris Park and Bronxdale (CD11),2016,2016-01-01T00:00:00.000,13.60
325293,643,Annual vehicle miles traveled,million miles,per km2,CD,411,Bayside and Little Neck (CD11),2016,2016-01-01T00:00:00.000,32.10
154592,643,Annual vehicle miles traveled,million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2005,2005-01-01T00:00:00.000,27.80
131402,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,2009-01-01T00:00:00.000,42.90
643405,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2019,2019-01-01T00:00:00.000,18.67
643435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2019,2019-01-01T00:00:00.000,13.33
175288,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2008-09,2008-12-01T00:00:00.000,23.27
628562,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2015-2017,2015-01-01T00:00:00.000,8.60
742545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2021,2021-01-01T00:00:00.000,6.46
168562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2010-11,2010-12-01T00:00:00.000,12.01
334335,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2014-15,2014-12-01T00:00:00.000,8.82
177304,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2011-12,2011-12-01T00:00:00.000,8.04
177220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2009-10,2009-12-01T00:00:00.000,8.83
212959,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2014,2013-12-01T00:00:00.000,8.34
547487,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2016-17,2016-12-01T00:00:00.000,7.08
547485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2017,2017-06-01T00:00:00.000,8.15
605781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2018,2018-06-01T00:00:00.000,7.46
669719,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2020,2020-06-01T00:00:00.000,6.56
334207,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2015,2015-01-01T00:00:00.000,9.44
742251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2021,2021-01-01T00:00:00.000,7.14
742417,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2020-21,2020-12-01T00:00:00.000,6.76
334208,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2015,2015-06-01T00:00:00.000,10.04
168564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2010-11,2010-12-01T00:00:00.000,12.11
169331,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2009,2009-06-01T00:00:00.000,9.86
170452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2013,2012-12-01T00:00:00.000,8.06
334341,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2014-15,2014-12-01T00:00:00.000,8.80
742551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2021,2021-01-01T00:00:00.000,6.28
649956,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2018-19,2018-12-01T00:00:00.000,7.39
213953,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2014,2014-06-01T00:00:00.000,8.53
334249,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2015,2015-01-01T00:00:00.000,8.91
179803,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,308,Greenwich Village - SoHo,2015,2015-01-01T00:00:00.000,17.80
742266,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2021,2021-01-01T00:00:00.000,6.30
177804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2009,2009-06-01T00:00:00.000,10.13
178602,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2013,2012-12-01T00:00:00.000,8.27
547474,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2017,2017-01-01T00:00:00.000,7.08
177803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Summer 2009,2009-06-01T00:00:00.000,10.13
177257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2010-11,2010-12-01T00:00:00.000,11.69
178601,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2013,2012-12-01T00:00:00.000,8.14
334056,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2014-15,2014-12-01T00:00:00.000,8.51
177258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2010-11,2010-12-01T00:00:00.000,11.87
178538,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2012,2011-12-01T00:00:00.000,8.98
178539,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2012,2011-12-01T00:00:00.000,8.37
178550,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,2011-12-01T00:00:00.000,10.99
178405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2009,2008-12-01T00:00:00.000,11.45
649683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2018-19,2018-12-01T00:00:00.000,8.03
669850,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Annual Average 2020,2020-01-01T00:00:00.000,6.12
178413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2009,2008-12-01T00:00:00.000,9.85
412115,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2016,2016-06-01T00:00:00.000,32.97
549863,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Annual Average 2017,2017-01-01T00:00:00.000,17.95
740997,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Annual Average 2021,2021-01-01T00:00:00.000,15.10
175368,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Winter 2010-11,2010-12-01T00:00:00.000,28.44
175367,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2010-11,2010-12-01T00:00:00.000,29.53
336594,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2014-15,2014-12-01T00:00:00.000,24.50
175927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2010,2010-06-01T00:00:00.000,20.82
412445,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2015-16,2015-12-01T00:00:00.000,24.04
179348,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2010,2010-06-01T00:00:00.000,19.42
412469,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2015-16,2015-12-01T00:00:00.000,20.86
740935,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2020-21,2020-12-01T00:00:00.000,21.17
175997,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2011,2011-06-01T00:00:00.000,17.53
412533,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2016,2016-06-01T00:00:00.000,13.11
549361,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2017,2017-06-01T00:00:00.000,31.16
605264,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2018,2018-06-01T00:00:00.000,31.93
670945,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2020,2020-06-01T00:00:00.000,29.73
176011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2012,2012-06-01T00:00:00.000,17.94
176053,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2013,2013-06-01T00:00:00.000,17.46
177805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2009,2009-06-01T00:00:00.000,9.65
334062,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2014-15,2014-12-01T00:00:00.000,8.23
547477,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2017,2017-01-01T00:00:00.000,6.75
547480,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2017,2017-01-01T00:00:00.000,6.32
178551,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2012,2011-12-01T00:00:00.000,10.35
178488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2011,2010-12-01T00:00:00.000,11.44
333967,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2015,2015-01-01T00:00:00.000,9.60
649701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2018-19,2018-12-01T00:00:00.000,6.93
222473,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2009,2009-06-01T00:00:00.000,25.54
